Battle,Position,Enemy,Lvl,HP,XP,GP,Atk Mult,Hit%,Atk,Def Mult,Eva%,Def,MDef Mult,MEv%,MDef,Min Spd,Max Spd,Spell Power,Values set/checked by script ->,Script value 2,Script Value 3,Script Value 4
lugae,dlunar_slot,Dr.Lugae,99,14634,57648,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
lugae,dmist_slot,Dr.Lugae,13,109,148,37,2,70,3,0,0,0,9,80,41,1,2,,,,,
lugae,dmist_slot,Balnab,13,97,148,46,2,90,16,0,0,0,9,80,41,5,5,45,,,,
lugae,dmist_slot,Balnab-Z,19,99,1,46,1,80,21,0,0,5,10,80,54,5,5,,,,,
lugae,dmist_slot,Dr.Lugae,10,163,404,73,2,90,16,0,0,5,7,80,31,5,5,10,,,,
lugae,elements_slot,Dr.Lugae,99,24245,21667,3637,3,75,26,0,0,0,4,80,5,34,37,,,,,
lugae,elements_slot,Balnab,99,21560,21667,4546,10,80,128,0,0,0,4,80,5,111,111,67,,,,
lugae,elements_slot,Balnab-Z,99,21961,79,4546,13,90,170,2,25,3,5,70,6,111,111,,,,,
lugae,elements_slot,Dr.Lugae,79,36236,59090,7273,10,80,128,2,35,3,3,60,4,89,89,15,,,,
lugae,evilwall_slot,Dr.Lugae,48,4430,4862,1455,1,75,18,0,0,0,8,80,37,27,27,,,,,
lugae,evilwall_slot,Balnab,48,3939,4862,1819,6,90,84,0,0,0,8,80,37,69,69,255,,,,
lugae,evilwall_slot,Balnab-Z,70,4013,18,1819,9,75,112,1,25,2,10,80,54,69,69,,,,,
lugae,evilwall_slot,Dr.Lugae,37,6620,13260,2910,6,90,84,1,35,2,7,80,29,66,66,79,,,,
lugae,fabulgauntlet_slot,Dr.Lugae,20,439,1182,260,1,60,8,0,0,0,4,60,15,2,4,,,,,
lugae,fabulgauntlet_slot,Balnab,20,390,1182,324,3,90,36,0,0,0,4,60,15,7,10,19,,,,
lugae,fabulgauntlet_slot,Balnab-Z,29,397,5,324,4,90,48,2,20,2,2,99,20,7,10,,,,,
lugae,fabulgauntlet_slot,Dr.Lugae,15,656,3223,519,3,90,36,2,20,2,3,60,11,6,9,5,,,,
lugae,golbez_slot,Dr.Lugae,40,700,4228,2000,2,85,13,0,0,0,0,0,0,11,11,,,,,
lugae,golbez_slot,Balnab,40,623,4228,2500,5,99,68,0,0,0,0,0,0,31,31,5,,,,
lugae,golbez_slot,Balnab-Z,59,634,16,2500,7,80,90,0,0,0,0,0,0,31,31,,,,,
lugae,golbez_slot,Dr.Lugae,31,1046,11530,4000,5,99,68,0,0,0,0,0,0,27,27,1,,,,
lugae,guard_slot,Dr.Lugae,24,94,305,182,1,60,10,0,0,0,4,40,18,5,5,,,,,
lugae,guard_slot,Balnab,24,83,305,228,3,99,46,0,0,0,4,40,18,13,16,116,,,,
lugae,guard_slot,Balnab-Z,34,85,2,228,5,80,60,1,70,1,6,80,27,13,16,,,,,
lugae,guard_slot,Dr.Lugae,18,140,831,364,3,99,46,1,90,1,3,40,14,11,14,26,,,,
lugae,kainazzo_slot,Dr.Lugae,21,933,1163,728,1,60,10,0,0,0,5,80,62,7,7,,,,,
lugae,kainazzo_slot,Balnab,21,830,1163,910,3,99,44,0,0,0,5,80,62,18,18,129,,,,
lugae,kainazzo_slot,Balnab-Z,31,845,5,910,5,70,58,2,40,2,7,80,90,18,18,,,,,
lugae,kainazzo_slot,Dr.Lugae,16,1394,3171,1455,3,99,44,2,50,2,10,50,48,15,15,30,,,,
lugae,karate_slot,Dr.Lugae,40,933,0,0,1,75,18,0,0,0,0,0,0,1,3,,,,,
lugae,karate_slot,Balnab,40,830,0,0,6,99,86,0,0,0,0,0,0,5,8,39,,,,
lugae,karate_slot,Balnab-Z,59,845,0,0,9,80,114,0,0,0,0,0,0,5,8,,,,,
lugae,karate_slot,Dr.Lugae,31,1394,0,0,6,99,86,0,0,0,0,0,0,4,7,9,,,,
lugae,kingqueen_slot,Dr.Lugae,20,1399,0,0,3,75,24,0,0,0,0,0,0,19,22,,,,,
lugae,kingqueen_slot,Balnab,20,1244,0,0,9,85,116,0,0,0,0,0,0,65,65,19,,,,
lugae,kingqueen_slot,Balnab-Z,29,1267,0,0,12,75,154,0,0,0,0,0,0,65,65,,,,,
lugae,kingqueen_slot,Dr.Lugae,15,2091,0,0,9,85,116,0,0,0,0,0,0,53,53,5,,,,
lugae,leviatan_slot,Dr.Lugae,99,8160,5919,0,3,90,36,0,0,0,5,80,60,19,22,,,,,
lugae,leviatan_slot,Balnab,99,7256,5919,0,13,99,174,0,0,0,5,80,60,65,65,151,,,,
lugae,leviatan_slot,Balnab-Z,99,7391,22,0,13,99,174,0,0,5,7,80,88,65,65,,,,,
lugae,leviatan_slot,Dr.Lugae,79,12195,16142,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
lugae,lugae_slot,Dr.Lugae,32,4416,5500,2000,1,75,18,0,0,0,0,0,0,11,11,,,,,
lugae,lugae_slot,Balnab,32,3927,5500,2500,6,99,86,0,0,0,0,0,0,31,31,31,,,,
lugae,lugae_slot,Balnab-Z,47,4001,20,2500,9,80,114,1,40,1,0,0,0,31,31,,,,,
lugae,lugae_slot,Dr.Lugae,25,6600,15000,4000,6,99,86,1,50,1,0,0,0,27,27,7,,,,
lugae,magus_slot,Dr.Lugae,21,2099,1903,1637,2,60,12,0,0,0,4,60,15,1,3,,,,,
lugae,magus_slot,Balnab,21,1866,1903,2046,5,80,60,0,0,0,4,60,15,8,8,49,,,,
lugae,magus_slot,Balnab-Z,31,1901,7,2046,8,70,80,1,35,2,2,99,20,8,8,,,,,
lugae,magus_slot,Dr.Lugae,16,3136,5189,3273,5,80,60,1,45,2,3,60,11,7,7,11,,,,
lugae,milon_slot,Dr.Lugae,20,649,804,600,1,55,2,0,0,0,0,0,0,4,4,,,,,
lugae,milon_slot,Balnab,20,577,804,750,1,75,19,0,0,0,0,0,0,9,9,62,,,,
lugae,milon_slot,Balnab-Z,29,588,3,750,3,75,26,1,25,2,0,0,0,9,9,,,,,
lugae,milon_slot,Dr.Lugae,15,969,2191,1200,1,75,19,1,35,2,0,0,0,8,8,14,,,,
lugae,milonz_slot,Dr.Lugae,20,700,846,546,1,60,10,0,0,0,7,50,28,4,4,,,,,
lugae,milonz_slot,Balnab,20,622,846,682,3,99,44,0,0,0,7,50,28,11,11,138,,,,
lugae,milonz_slot,Balnab-Z,29,634,4,682,5,70,58,1,50,1,9,80,41,11,11,,,,,
lugae,milonz_slot,Dr.Lugae,15,1046,2306,1091,3,99,44,1,60,1,6,40,22,9,9,31,,,,
lugae,mirrorcecil_slot,Dr.Lugae,22,234,0,0,1,60,10,0,0,0,4,60,15,1,2,,,,,
lugae,mirrorcecil_slot,Balnab,22,208,0,0,3,99,46,0,0,0,4,60,15,5,5,22,,,,
lugae,mirrorcecil_slot,Balnab-Z,32,212,0,0,5,80,60,0,0,0,2,99,20,5,5,,,,,
lugae,mirrorcecil_slot,Dr.Lugae,17,349,0,0,3,99,46,0,0,0,3,60,11,5,5,5,,,,
lugae,mombomb_slot,Dr.Lugae,20,292,922,320,1,60,6,0,0,0,2,60,12,1,3,,,,,
lugae,mombomb_slot,Balnab,20,260,922,399,3,80,30,0,0,0,2,60,12,8,8,23,,,,
lugae,mombomb_slot,Balnab-Z,29,264,4,399,4,70,40,0,0,0,1,75,18,8,8,,,,,
lugae,mombomb_slot,Dr.Lugae,15,436,2514,639,3,80,30,0,0,0,1,40,9,7,7,5,,,,
lugae,octomamm_slot,Dr.Lugae,13,548,254,91,1,60,6,0,0,0,7,80,31,10,13,,,,,
lugae,octomamm_slot,Balnab,13,488,254,114,2,99,22,0,0,0,7,80,31,33,36,13,,,,
lugae,octomamm_slot,Balnab-Z,19,497,1,114,3,80,30,0,0,0,10,80,47,33,36,,,,,
lugae,octomamm_slot,Dr.Lugae,10,819,692,182,2,99,22,0,0,0,6,60,25,31,31,3,,,,
lugae,odin_slot,Dr.Lugae,68,4779,3805,0,3,75,24,0,0,0,9,80,41,18,18,,,,,
lugae,odin_slot,Balnab,68,4250,3805,0,9,85,116,0,0,0,9,80,41,53,53,255,,,,
lugae,odin_slot,Balnab-Z,99,4329,14,0,12,75,154,2,70,3,5,80,60,53,53,,,,,
lugae,odin_slot,Dr.Lugae,53,7143,10377,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
lugae,officer_slot,Dr.Lugae,15,71,187,45,1,60,6,0,0,0,2,90,15,1,2,,,,,
lugae,officer_slot,Balnab,15,63,187,56,3,75,26,0,0,0,2,90,15,2,5,14,,,,
lugae,officer_slot,Balnab-Z,21,64,1,56,3,85,34,1,55,2,2,99,22,2,5,,,,,
lugae,officer_slot,Dr.Lugae,11,106,508,90,3,75,26,1,65,2,2,60,12,2,4,4,,,,
lugae,ogopogo_slot,Dr.Lugae,80,8626,12916,0,3,85,32,0,0,0,10,50,52,15,15,,,,,
lugae,ogopogo_slot,Balnab,80,7671,12916,0,11,99,150,0,0,0,10,50,52,41,44,255,,,,
lugae,ogopogo_slot,Balnab-Z,99,7813,47,0,13,99,174,4,45,4,6,80,76,41,44,,,,,
lugae,ogopogo_slot,Dr.Lugae,62,12892,35223,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
lugae,paledim_slot,Dr.Lugae,99,6365,12472,0,3,80,30,0,0,0,5,80,62,15,18,,,,,
lugae,paledim_slot,Balnab,99,5660,12472,0,11,85,144,0,0,0,5,80,62,43,46,138,,,,
lugae,paledim_slot,Balnab-Z,99,5765,46,0,13,99,174,5,40,5,7,80,90,43,46,,,,,
lugae,paledim_slot,Dr.Lugae,98,9512,34013,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
lugae,plague_slot,Dr.Lugae,99,6528,6595,100,3,80,30,0,0,0,9,80,41,11,14,,,,,
lugae,plague_slot,Balnab,99,5805,6595,125,11,90,146,0,0,0,9,80,41,34,37,120,,,,
lugae,plague_slot,Balnab-Z,99,5913,24,125,13,99,174,4,40,5,5,80,60,34,37,,,,,
lugae,plague_slot,Dr.Lugae,96,9756,17987,200,11,90,146,4,50,5,7,50,32,29,32,27,,,,
lugae,rubicant_slot,Dr.Lugae,64,5875,5285,1273,1,75,18,0,0,0,10,80,47,15,15,,,,,
lugae,rubicant_slot,Balnab,64,5225,5285,1591,7,80,88,0,0,0,10,80,47,41,44,71,,,,
lugae,rubicant_slot,Balnab-Z,94,5322,20,1591,9,85,116,1,70,1,5,99,70,41,44,,,,,
lugae,rubicant_slot,Dr.Lugae,50,8781,14412,2546,7,80,88,1,90,1,8,80,37,38,38,16,,,,
lugae,valvalis_slot,Dr.Lugae,47,1399,2009,1000,2,90,15,0,0,0,4,60,15,7,7,,,,,
lugae,valvalis_slot,Balnab,47,1244,2009,1250,5,99,70,0,0,0,4,60,15,18,21,255,,,,
lugae,valvalis_slot,Balnab-Z,68,1267,8,1250,7,90,92,0,0,0,6,60,23,18,21,,,,,
lugae,valvalis_slot,Dr.Lugae,36,2091,5477,2000,5,99,70,0,0,0,3,40,12,18,18,63,,,,
lugae,wyvern_slot,Dr.Lugae,99,5829,13592,0,3,85,34,0,0,0,5,90,66,18,18,,,,,
lugae,wyvern_slot,Balnab,99,5183,13592,0,12,90,160,0,0,0,5,90,66,53,53,36,,,,
lugae,wyvern_slot,Balnab-Z,99,5279,50,0,13,99,174,4,60,5,7,99,98,53,53,,,,,
lugae,wyvern_slot,Dr.Lugae,99,8711,37068,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
magus,antlion_slot,Sandy,2,278,500,267,1,60,6,0,0,1,2,60,8,5,5,2,,,,
magus,antlion_slot,Cindy,2,478,500,267,2,85,11,0,0,2,2,60,8,5,5,2,,,,
magus,antlion_slot,Mindy,2,245,500,267,1,60,6,0,0,1,0,0,0,5,5,2,,,,
magus,asura_slot,Sandy,63,6389,6667,0,5,99,68,0,0,0,8,80,37,66,66,69,,,,
magus,asura_slot,Cindy,63,10989,6667,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
magus,asura_slot,Mindy,63,5623,6667,0,5,99,68,0,0,0,0,0,0,66,66,69,,,,
magus,bahamut_slot,Sandy,47,10278,11667,0,6,99,86,0,0,0,1,60,8,27,27,17,,,,
magus,bahamut_slot,Cindy,47,17678,11667,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
magus,bahamut_slot,Mindy,47,9045,11667,0,6,99,86,0,0,0,0,0,0,27,27,17,,,,
magus,baigan_slot,Sandy,9,1167,1607,1000,3,75,26,0,0,0,3,60,11,8,8,9,,,,
magus,baigan_slot,Cindy,9,2007,1607,1000,4,99,52,0,0,0,3,60,11,8,8,9,,,,
magus,baigan_slot,Mindy,9,1027,1607,1000,3,75,26,0,0,0,0,0,0,8,8,9,,,,
magus,calbrena_slot,Sandy,47,2368,7000,2667,4,90,48,1,90,1,6,60,25,11,11,41,,,,
magus,calbrena_slot,Cindy,47,4073,7000,2667,7,99,96,1,80,2,6,60,25,11,11,41,,,,
magus,calbrena_slot,Mindy,47,2084,7000,2667,4,90,48,1,90,1,0,0,0,11,11,41,,,,
magus,cpu_slot,Sandy,48,6667,50000,3445,6,99,86,2,50,2,8,50,38,38,38,127,,,,
magus,cpu_slot,Cindy,48,11467,50000,3445,13,99,174,4,45,4,8,50,38,38,38,127,,,,
magus,cpu_slot,Mindy,48,5867,50000,3445,6,99,86,2,50,2,0,0,0,38,38,127,,,,
magus,darkelf_slot,Sandy,19,1389,2334,3000,3,80,28,0,0,1,99,99,254,11,11,15,,,,
magus,darkelf_slot,Cindy,19,2389,2334,3000,4,99,54,0,0,3,99,99,254,11,11,15,,,,
magus,darkelf_slot,Mindy,19,1223,2334,3000,3,80,28,0,0,1,0,0,0,11,11,15,,,,
magus,darkimp_slot,Sandy,16,166,1940,45,3,80,28,0,0,0,0,0,0,18,21,11,,,,
magus,darkimp_slot,Cindy,16,286,1940,45,5,70,56,0,0,0,0,0,0,18,21,11,,,,
magus,darkimp_slot,Mindy,16,146,1940,45,3,80,28,0,0,0,0,0,0,18,21,11,,,,
magus,dlunar_slot,Sandy,99,11667,33334,0,6,70,72,3,35,3,10,80,54,30,30,36,,,,
magus,dlunar_slot,Cindy,99,20067,33334,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
magus,dlunar_slot,Mindy,99,10267,33334,0,6,70,72,3,35,3,0,0,0,30,30,36,,,,
magus,dmist_slot,Sandy,10,130,234,67,1,60,8,0,0,2,7,80,31,5,5,10,,,,
magus,dmist_slot,Cindy,10,223,234,67,2,90,16,0,0,5,7,80,31,5,5,10,,,,
magus,dmist_slot,Mindy,10,114,234,67,1,60,8,0,0,2,0,0,0,5,5,10,,,,
magus,elements_slot,Sandy,79,28889,34167,6667,5,90,64,2,40,2,3,60,4,89,89,15,,,,
magus,elements_slot,Cindy,79,49689,34167,6667,10,80,128,2,35,3,3,60,4,89,89,15,,,,
magus,elements_slot,Mindy,79,25423,34167,6667,5,90,64,2,40,2,0,0,0,89,89,15,,,,
magus,evilwall_slot,Sandy,37,5278,7667,2667,3,95,42,1,40,1,7,80,29,66,66,79,,,,
magus,evilwall_slot,Cindy,37,9078,7667,2667,6,90,84,1,35,2,7,80,29,66,66,79,,,,
magus,evilwall_slot,Mindy,37,4645,7667,2667,3,95,42,1,40,1,0,0,0,66,66,79,,,,
magus,fabulgauntlet_slot,Sandy,15,523,1864,475,2,95,18,2,20,2,3,60,11,6,9,11,,,,
magus,fabulgauntlet_slot,Cindy,15,899,1864,475,3,90,36,2,20,2,3,60,11,6,9,11,,,,
magus,fabulgauntlet_slot,Mindy,15,460,1864,475,2,95,18,2,20,2,0,0,0,6,9,11,,,,
magus,golbez_slot,Sandy,31,834,6667,3667,3,85,34,0,0,0,0,0,0,27,27,1,,,,
magus,golbez_slot,Cindy,31,1435,6667,3667,5,99,68,0,0,0,0,0,0,27,27,1,,,,
magus,golbez_slot,Mindy,31,734,6667,3667,3,85,34,0,0,0,0,0,0,27,27,1,,,,
magus,guard_slot,Sandy,18,112,480,334,2,99,22,1,90,1,3,40,14,11,14,26,,,,
magus,guard_slot,Cindy,18,192,480,334,3,99,46,1,90,1,3,40,14,11,14,26,,,,
magus,guard_slot,Mindy,18,98,480,334,2,99,22,1,90,1,0,0,0,11,14,26,,,,
magus,kainazzo_slot,Sandy,16,1112,1834,1334,2,99,22,1,60,1,10,50,48,15,15,29,,,,
magus,kainazzo_slot,Cindy,16,1912,1834,1334,3,99,44,2,50,2,10,50,48,15,15,29,,,,
magus,kainazzo_slot,Mindy,16,978,1834,1334,2,99,22,1,60,1,0,0,0,15,15,29,,,,
magus,karate_slot,Sandy,31,1112,0,0,3,99,44,0,0,0,0,0,0,4,7,22,,,,
magus,karate_slot,Cindy,31,1912,0,0,6,99,86,0,0,0,0,0,0,4,7,22,,,,
magus,karate_slot,Mindy,31,978,0,0,3,99,44,0,0,0,0,0,0,4,7,22,,,,
magus,kingqueen_slot,Sandy,15,1667,0,0,5,70,58,0,0,0,0,0,0,53,53,11,,,,
magus,kingqueen_slot,Cindy,15,2867,0,0,9,85,116,0,0,0,0,0,0,53,53,11,,,,
magus,kingqueen_slot,Mindy,15,1467,0,0,5,70,58,0,0,0,0,0,0,53,53,11,,,,
magus,leviatan_slot,Sandy,79,9723,9334,0,6,99,86,0,0,2,10,80,47,53,53,34,,,,
magus,leviatan_slot,Cindy,79,16723,9334,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
magus,leviatan_slot,Mindy,79,8556,9334,0,6,99,86,0,0,2,0,0,0,53,53,34,,,,
magus,lugae_slot,Sandy,25,5262,8674,3667,3,99,44,1,60,1,0,0,0,27,27,7,,,,
magus,lugae_slot,Cindy,25,9051,8674,3667,6,99,86,1,50,1,0,0,0,27,27,7,,,,
magus,lugae_slot,Mindy,25,4631,8674,3667,3,99,44,1,60,1,0,0,0,27,27,7,,,,
magus,magus_slot,Sandy,16,2500,3000,3000,3,80,30,1,50,1,3,60,11,7,7,11,,,,
magus,magus_slot,Cindy,16,4300,3000,3000,5,80,60,1,45,2,3,60,11,7,7,11,,,,
magus,magus_slot,Mindy,16,2200,3000,3000,3,80,30,1,50,1,0,0,0,7,7,11,,,,
magus,milon_slot,Sandy,15,773,1267,1100,1,60,10,1,40,1,0,0,0,8,8,14,,,,
magus,milon_slot,Cindy,15,1329,1267,1100,1,75,19,1,35,2,0,0,0,8,8,14,,,,
magus,milon_slot,Mindy,15,680,1267,1100,1,60,10,1,40,1,0,0,0,8,8,14,,,,
magus,milonz_slot,Sandy,15,834,1334,1000,2,99,22,1,70,1,6,40,22,9,9,31,,,,
magus,milonz_slot,Cindy,15,1434,1334,1000,3,99,44,1,60,1,6,40,22,9,9,31,,,,
magus,milonz_slot,Mindy,15,734,1334,1000,2,99,22,1,70,1,0,0,0,9,9,31,,,,
magus,mirrorcecil_slot,Sandy,17,278,0,0,2,99,22,0,0,0,3,60,11,5,5,12,,,,
magus,mirrorcecil_slot,Cindy,17,478,0,0,3,99,46,0,0,0,3,60,11,5,5,12,,,,
magus,mirrorcecil_slot,Mindy,17,245,0,0,2,99,22,0,0,0,0,0,0,5,5,12,,,,
magus,mombomb_slot,Sandy,15,348,1454,585,2,90,15,0,0,0,1,40,9,7,7,5,,,,
magus,mombomb_slot,Cindy,15,598,1454,585,3,80,30,0,0,0,1,40,9,7,7,5,,,,
magus,mombomb_slot,Mindy,15,306,1454,585,2,90,15,0,0,0,0,0,0,7,7,5,,,,
magus,octomamm_slot,Sandy,10,653,400,167,2,85,11,0,0,0,6,60,25,31,31,7,,,,
magus,octomamm_slot,Cindy,10,1123,400,167,2,99,22,0,0,0,6,60,25,31,31,7,,,,
magus,octomamm_slot,Mindy,10,575,400,167,2,85,11,0,0,0,0,0,0,31,31,7,,,,
magus,odin_slot,Sandy,53,5695,6000,0,5,70,58,1,90,1,7,50,32,43,46,95,,,,
magus,odin_slot,Cindy,53,9795,6000,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
magus,odin_slot,Mindy,53,5012,6000,0,5,70,58,1,90,1,0,0,0,43,46,95,,,,
magus,officer_slot,Sandy,11,84,294,82,2,85,13,1,70,1,2,60,12,2,4,8,,,,
magus,officer_slot,Cindy,11,145,294,82,3,75,26,1,65,2,2,60,12,2,4,8,,,,
magus,officer_slot,Mindy,11,74,294,82,2,85,13,1,70,1,0,0,0,2,4,8,,,,
magus,ogopogo_slot,Sandy,62,10278,20367,0,6,80,76,2,60,2,9,50,40,38,38,127,,,,
magus,ogopogo_slot,Cindy,62,17678,20367,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
magus,ogopogo_slot,Mindy,62,9045,20367,0,6,80,76,2,60,2,0,0,0,38,38,127,,,,
magus,paledim_slot,Sandy,98,7584,19667,0,6,70,72,3,45,3,10,50,48,40,43,31,,,,
magus,paledim_slot,Cindy,98,13044,19667,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
magus,paledim_slot,Mindy,98,6674,19667,0,6,70,72,3,45,3,0,0,0,40,43,31,,,,
magus,plague_slot,Sandy,96,7778,10400,184,6,70,72,3,55,3,7,50,32,29,32,66,,,,
magus,plague_slot,Cindy,96,13378,10400,184,11,90,146,4,50,5,7,50,32,29,32,66,,,,
magus,plague_slot,Mindy,96,6845,10400,184,6,70,72,3,55,3,0,0,0,29,32,66,,,,
magus,rubicant_slot,Sandy,50,7000,8334,2334,4,80,44,1,90,1,8,80,37,38,38,16,,,,
magus,rubicant_slot,Cindy,50,12040,8334,2334,7,80,88,1,90,1,8,80,37,38,38,16,,,,
magus,rubicant_slot,Mindy,50,6160,8334,2334,4,80,44,1,90,1,0,0,0,38,38,16,,,,
magus,valvalis_slot,Sandy,36,1667,3167,1834,3,90,36,0,0,0,3,40,12,18,18,63,,,,
magus,valvalis_slot,Cindy,36,2867,3167,1834,5,99,70,0,0,0,3,40,12,18,18,63,,,,
magus,valvalis_slot,Mindy,36,1467,3167,1834,3,90,36,0,0,0,0,0,0,18,18,63,,,,
magus,wyvern_slot,Sandy,99,6945,21434,0,6,90,80,3,90,3,10,50,52,43,46,8,,,,
magus,wyvern_slot,Cindy,99,11945,21434,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
magus,wyvern_slot,Mindy,99,6112,21434,0,6,90,80,3,90,3,0,0,0,43,46,8,,,,
milon,antlion_slot,Milon,2,1756,1264,607,2,85,11,0,0,2,2,60,8,5,5,2,scriptHP: 1000,,,
milon,antlion_slot,Ghast,2,62,60,49,6,60,25,0,0,1,2,60,8,1,3,,,,,
milon,asura_slot,Milon,63,18375,16843,0,10,99,134,0,0,0,8,80,37,66,66,69,scriptHP: 1000,,,
milon,asura_slot,Ghast,63,1407,790,0,99,100,255,0,0,0,8,80,37,17,20,,,,,
milon,bahamut_slot,Milon,47,28950,29474,0,13,99,174,0,0,1,1,60,8,27,27,17,scriptHP: 1000,,,
milon,bahamut_slot,Ghast,47,2263,1382,0,99,100,255,0,0,0,1,60,8,7,10,,,,,
milon,baigan_slot,Milon,9,4173,4059,2273,4,99,52,0,0,0,3,60,11,8,8,9,scriptHP: 1000,,,
milon,baigan_slot,Ghast,9,257,191,182,9,85,116,0,0,0,3,60,11,2,5,,,,,
milon,calbrena_slot,Milon,47,7439,17685,6061,7,99,96,1,80,2,6,60,25,11,11,41,scriptHP: 1000,,,
milon,calbrena_slot,Ghast,47,522,829,485,13,99,174,1,90,1,6,60,25,3,6,,,,,
milon,cpu_slot,Milon,48,19130,126316,7829,13,99,174,4,45,4,8,50,38,38,38,127,scriptHP: 1000,,,
milon,cpu_slot,Ghast,48,1468,5922,627,99,100,255,2,50,2,8,50,38,10,13,,,,,
milon,darkelf_slot,Milon,19,4777,5895,6819,4,99,54,0,0,3,99,99,254,11,11,15,scriptHP: 1000,,,
milon,darkelf_slot,Ghast,19,306,277,546,9,95,120,0,0,1,99,99,254,3,6,,,,,
milon,darkimp_slot,Milon,16,1451,4902,103,5,70,56,0,0,0,0,0,0,18,21,15,scriptHP: 1000,,,
milon,darkimp_slot,Ghast,16,37,230,9,9,99,124,0,0,0,0,0,0,5,8,,,,,
milon,dlunar_slot,Milon,99,32727,84211,0,11,85,144,3,30,4,10,80,54,30,30,36,scriptHP: 1000,,,
milon,dlunar_slot,Ghast,99,2569,3948,0,99,100,255,3,35,3,10,80,54,8,11,,,,,
milon,dmist_slot,Milon,10,1352,590,152,2,90,16,0,0,5,7,80,31,5,5,10,scriptHP: 1000,,,
milon,dmist_slot,Ghast,10,29,28,13,8,80,35,0,0,2,7,80,31,1,3,,,,,
milon,elements_slot,Milon,79,65000,86316,15152,10,80,128,2,35,3,3,60,4,89,89,15,scriptHP: 1000,,,
milon,elements_slot,Ghast,79,6360,4047,1213,99,100,255,2,40,2,3,60,4,23,26,,,,,
milon,evilwall_slot,Milon,37,15353,19369,6061,6,90,84,1,35,2,7,80,29,66,66,79,scriptHP: 1000,,,
milon,evilwall_slot,Ghast,37,1162,908,485,13,99,174,1,40,1,7,80,29,17,20,,,,,
milon,fabulgauntlet_slot,Milon,15,2421,4708,1080,3,90,36,2,20,2,3,60,11,6,9,14,scriptHP: 1000,,,
milon,fabulgauntlet_slot,Ghast,15,115,221,87,6,90,80,2,20,2,3,60,11,2,5,,,,,
milon,golbez_slot,Milon,31,3268,16843,8334,5,99,68,0,0,0,0,0,0,27,27,1,scriptHP: 1000,,,
milon,golbez_slot,Ghast,31,184,790,667,11,99,150,0,0,0,0,0,0,7,10,,,,,
milon,guard_slot,Milon,18,1303,1213,758,3,99,46,1,90,1,3,40,14,11,14,26,scriptHP: 1000,,,
milon,guard_slot,Ghast,18,25,57,61,8,80,102,1,90,1,3,40,14,3,6,,,,,
milon,kainazzo_slot,Milon,16,4022,4632,3031,3,99,44,2,50,2,10,50,48,15,15,30,scriptHP: 1000,,,
milon,kainazzo_slot,Ghast,16,245,218,243,7,99,98,1,60,1,10,50,48,4,7,,,,,
milon,karate_slot,Milon,31,4022,0,0,6,99,86,0,0,0,0,0,0,4,7,29,scriptHP: 1000,,,
milon,karate_slot,Ghast,31,245,0,0,13,99,174,0,0,0,0,0,0,1,3,,,,,
milon,kingqueen_slot,Milon,15,5533,0,0,9,85,116,0,0,0,0,0,0,53,53,14,scriptHP: 1000,,,
milon,kingqueen_slot,Ghast,15,367,0,0,99,100,255,0,0,0,0,0,0,14,17,,,,,
milon,leviatan_slot,Milon,79,27439,23579,0,13,99,174,0,0,5,10,80,47,53,53,34,scriptHP: 1000,,,
milon,leviatan_slot,Ghast,79,2141,1106,0,99,100,255,0,0,2,10,80,47,14,17,,,,,
milon,lugae_slot,Milon,25,15310,21912,8334,6,99,86,1,50,1,0,0,0,27,27,7,scriptHP: 1000,,,
milon,lugae_slot,Ghast,25,1159,1028,667,13,99,174,1,60,1,0,0,0,7,10,,,,,
milon,magus_slot,Milon,16,7799,7579,6819,5,80,60,1,45,2,3,60,11,7,7,11,scriptHP: 1000,,,
milon,magus_slot,Ghast,16,551,356,546,10,99,134,1,50,1,3,60,11,2,4,,,,,
milon,milon_slot,Milon,15,3100,3200,2500,1,75,19,1,35,2,0,0,0,8,8,14,scriptHP: 1000,,,
milon,milon_slot,Ghast,15,170,150,200,3,95,42,1,40,1,0,0,0,2,5,,,,,
milon,milonz_slot,Milon,15,3267,3369,2273,3,99,44,1,60,1,6,40,22,9,9,31,scriptHP: 1000,,,
milon,milonz_slot,Ghast,15,184,158,182,7,99,98,1,70,1,6,40,22,2,5,,,,,
milon,mirrorcecil_slot,Milon,17,1756,0,0,3,99,46,0,0,0,3,60,11,5,5,16,scriptHP: 1000,,,
milon,mirrorcecil_slot,Ghast,17,62,0,0,8,80,102,0,0,0,3,60,11,1,3,,,,,
